id;layer;house_size;quarter;Settlement;site_name_ill;culture
747;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
748;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
749;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
750;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
751;haus_verbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
752;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
753;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
754;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
755;haus_verbrannt;137,000 ;NA;Maidanetske;Maidanetske;Trypillia
756;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
757;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
758;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
759;haus_verbrannt;88,000 ;NA;Maidanetske;Maidanetske;Trypillia
760;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
761;haus_verbrannt;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
762;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
763;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
764;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
765;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
766;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
767;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
768;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
769;haus_verbrannt;101,000 ;NA;Maidanetske;Maidanetske;Trypillia
770;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
771;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
772;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
773;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
774;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
775;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
776;haus_verbrannt;115,000 ;NA;Maidanetske;Maidanetske;Trypillia
777;haus_verbrannt;108,000 ;NA;Maidanetske;Maidanetske;Trypillia
778;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
779;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
780;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
781;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
782;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
783;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
784;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
785;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
786;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
787;haus_verbrannt;117,000 ;NA;Maidanetske;Maidanetske;Trypillia
788;haus_verbrannt;164,000 ;NA;Maidanetske;Maidanetske;Trypillia
789;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
790;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
791;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
792;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
793;haus_verbrannt;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
794;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
795;haus_verbrannt;94,000 ;NA;Maidanetske;Maidanetske;Trypillia
796;haus_verbrannt;106,000 ;NA;Maidanetske;Maidanetske;Trypillia
797;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
798;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
799;haus_verbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
800;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
801;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
802;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
803;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
804;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
805;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
806;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
807;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
808;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
809;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
810;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
811;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
812;haus_verbrannt;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
813;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
814;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
815;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
816;haus_verbrannt;116,000 ;NA;Maidanetske;Maidanetske;Trypillia
817;haus_verbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
818;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
819;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
820;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
821;haus_verbrannt;126,000 ;NA;Maidanetske;Maidanetske;Trypillia
822;haus_verbrannt;226,000 ;NA;Maidanetske;Maidanetske;Trypillia
823;haus_verbrannt;136,000 ;NA;Maidanetske;Maidanetske;Trypillia
824;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
825;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
826;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
827;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
828;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
829;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
830;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
831;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
832;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
833;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
834;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
835;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
836;haus_verbrannt;162,000 ;NA;Maidanetske;Maidanetske;Trypillia
837;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
838;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
839;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
840;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
841;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
842;haus_verbrannt;115,000 ;NA;Maidanetske;Maidanetske;Trypillia
843;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
844;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
845;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
846;haus_verbrannt;31,000 ;NA;Maidanetske;Maidanetske;Trypillia
847;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
848;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
849;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
850;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
851;haus_verbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
852;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
853;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
854;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
855;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
856;haus_verbrannt;25,000 ;NA;Maidanetske;Maidanetske;Trypillia
857;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
858;haus_verbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
859;haus_verbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
860;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
861;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
862;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
863;haus_verbrannt;101,000 ;NA;Maidanetske;Maidanetske;Trypillia
864;haus_verbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
865;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
866;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
867;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
868;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
869;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
870;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
871;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
872;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
873;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
874;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
875;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
876;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
877;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
878;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
879;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
880;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
881;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
882;haus_verbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
883;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
884;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
885;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
886;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
887;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
888;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
889;haus_verbrannt;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
890;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
891;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
892;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
893;haus_verbrannt;19,000 ;NA;Maidanetske;Maidanetske;Trypillia
894;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
895;haus_verbrannt;102,000 ;NA;Maidanetske;Maidanetske;Trypillia
896;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
897;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
898;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
899;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
900;haus_verbrannt;25,000 ;NA;Maidanetske;Maidanetske;Trypillia
901;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
902;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
903;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
904;haus_verbrannt;124,000 ;NA;Maidanetske;Maidanetske;Trypillia
905;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
906;haus_verbrannt;132,000 ;NA;Maidanetske;Maidanetske;Trypillia
907;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
908;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
909;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
910;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
911;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
912;haus_verbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
913;haus_verbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
914;haus_verbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
915;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
916;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
917;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
918;haus_verbrannt;90,000 ;NA;Maidanetske;Maidanetske;Trypillia
919;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
920;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
921;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
922;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
923;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
924;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
925;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
926;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
927;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
928;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
929;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
930;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
931;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
932;haus_verbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
933;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
934;haus_verbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
935;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
936;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
937;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
938;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
939;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
940;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
941;haus_verbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
942;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
943;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
944;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
945;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
946;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
947;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
948;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
949;haus_verbrannt;111,000 ;NA;Maidanetske;Maidanetske;Trypillia
950;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
951;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
952;haus_verbrannt;141,000 ;NA;Maidanetske;Maidanetske;Trypillia
953;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
954;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
955;haus_verbrannt;135,000 ;NA;Maidanetske;Maidanetske;Trypillia
956;haus_verbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
957;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
958;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
959;haus_verbrannt;109,000 ;NA;Maidanetske;Maidanetske;Trypillia
960;haus_verbrannt;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
961;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
962;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
963;haus_verbrannt;109,000 ;NA;Maidanetske;Maidanetske;Trypillia
964;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
965;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
966;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
967;haus_verbrannt;23,000 ;NA;Maidanetske;Maidanetske;Trypillia
968;haus_verbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
969;haus_verbrannt;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
970;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
971;haus_verbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
972;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
973;haus_verbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
974;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
975;haus_verbrannt;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
976;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
977;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
978;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
979;haus_verbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
980;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
981;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
982;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
983;haus_verbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
984;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
985;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
986;haus_verbrannt;35,000 ;NA;Maidanetske;Maidanetske;Trypillia
987;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
988;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
989;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
990;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
991;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
992;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
993;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
994;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
995;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
996;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
997;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
998;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
999;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
1000;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
1001;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1002;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1003;haus_verbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
1004;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1005;haus_verbrannt;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
1006;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1007;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1008;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
1009;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1010;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
1011;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
1012;haus_verbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
1013;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
1014;haus_verbrannt;24,000 ;NA;Maidanetske;Maidanetske;Trypillia
1015;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
1016;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
1017;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1018;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
1019;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1020;haus_verbrannt;35,000 ;NA;Maidanetske;Maidanetske;Trypillia
1021;haus_verbrannt;26,000 ;NA;Maidanetske;Maidanetske;Trypillia
1022;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
1023;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1024;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1025;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1026;haus_verbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
1027;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1028;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
1029;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
1030;haus_verbrannt;106,000 ;NA;Maidanetske;Maidanetske;Trypillia
1031;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1032;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
1033;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1034;haus_verbrannt;109,000 ;NA;Maidanetske;Maidanetske;Trypillia
1035;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1036;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
1037;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1038;haus_verbrannt;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
1039;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1040;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1041;haus_verbrannt;96,000 ;NA;Maidanetske;Maidanetske;Trypillia
1042;haus_verbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
1043;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
1044;haus_verbrannt;102,000 ;NA;Maidanetske;Maidanetske;Trypillia
1045;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1046;haus_verbrannt;28,000 ;NA;Maidanetske;Maidanetske;Trypillia
1047;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1048;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1049;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1050;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
1051;haus_verbrannt;118,000 ;NA;Maidanetske;Maidanetske;Trypillia
1052;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1053;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
1054;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
1055;haus_verbrannt;108,000 ;NA;Maidanetske;Maidanetske;Trypillia
1056;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
1057;haus_verbrannt;118,000 ;NA;Maidanetske;Maidanetske;Trypillia
1058;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1059;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
1060;haus_verbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
1061;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1062;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1063;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1064;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1065;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1066;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1067;haus_verbrannt;95,000 ;NA;Maidanetske;Maidanetske;Trypillia
1068;haus_verbrannt;122,000 ;NA;Maidanetske;Maidanetske;Trypillia
1069;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1070;haus_verbrannt;124,000 ;NA;Maidanetske;Maidanetske;Trypillia
1071;haus_verbrannt;100,000 ;NA;Maidanetske;Maidanetske;Trypillia
1072;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
1073;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
1074;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
1075;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
1076;haus_verbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
1077;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
1078;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
1079;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1080;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1081;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1082;haus_verbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
1083;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1084;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
1085;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1086;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1087;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1088;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1089;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1090;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1091;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1092;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
